msmarco-passage	splade-v3-rerank-rankgpt	dbpedia-entity	0.50714497680185
msmarco-passage	splade-v3-rerank-rankgpt	nfcorpus	0.4052925030530084
msmarco-passage	splade-v3-rerank-rankgpt	scidocs	0.20145992189135128
msmarco-passage	splade-v3-rerank-rankgpt	trec-covid	0.8663242608188743
msmarco-passage	splade-v3-rerank-rankgpt	webis-touche2020	0.33052924290139696
msmarco-passage	splade-v3-rerank-rankzephyr	dbpedia-entity	0.4904621095447483
msmarco-passage	splade-v3-rerank-rankzephyr	nfcorpus	0.3516337059178939
msmarco-passage	splade-v3-rerank-rankzephyr	scidocs	0.14132562655577513
msmarco-passage	splade-v3-rerank-rankzephyr	trec-covid	0.6702097012361388
msmarco-passage	splade-v3-rerank-rankzephyr	webis-touche2020	0.3202709912570593
msmarco-passage	splade-v3-rerank-setmaxheaptopk	dbpedia-entity	0.4438874941296225
msmarco-passage	splade-v3-rerank-setmaxheaptopk	nfcorpus	0.3730751495668161
msmarco-passage	splade-v3-rerank-setmaxheaptopk	scidocs	0.18631821288971057
msmarco-passage	splade-v3-rerank-setmaxheaptopk	trec-covid	0.7748781229957541
msmarco-passage	splade-v3-rerank-setmaxheaptopk	webis-touche2020	0.2924242663611129
msmarco-passage	splade-v3	arguana	0.3524312240673306
msmarco-passage	splade-v3	climate-fever	0.25303340641385125
msmarco-passage	splade-v3	dbpedia-entity	0.44188147294643515
msmarco-passage	splade-v3	fever	0.7912496644059919
msmarco-passage	splade-v3	fiqa	0.3796021895318771
msmarco-passage	splade-v3	hotpotqa	0.686684664755824
msmarco-passage	splade-v3	nfcorpus	0.35864602541774493
msmarco-passage	splade-v3	nq	0.5868582255660022
msmarco-passage	splade-v3	quora	0.8139649570010564
msmarco-passage	splade-v3	scidocs	0.14525022842246424
msmarco-passage	splade-v3	scifact	0.6947393116738105
msmarco-passage	splade-v3	trec-covid	0.6668654543184738
msmarco-passage	splade-v3	webis-touche2020	0.3591219327378846
msmarco-passage	bm25-rerank-judge	trec-dl-2019	0.6487891735767463
msmarco-passage	bm25-rerank-judge	trec-dl-2020	0.5969772796664169
msmarco-passage	bm25-rerank-judge_expr	trec-dl-2019	0.7017736438960751
msmarco-passage	bm25-rerank-judge_expr	trec-dl-2020	0.6544192841511568
msmarco-passage	bm25-rerank-point	trec-dl-2019	0.629814957970125
msmarco-passage	bm25-rerank-point	trec-dl-2020	0.6080611558764935
msmarco-passage	bm25-rerank-rankfirst	trec-dl-2019	0.7283775438237213
msmarco-passage	bm25-rerank-rankfirst	trec-dl-2020	0.7035123667980306
msmarco-passage	bm25-rerank-rankgpt	trec-dl-2019	0.7442431225552845
msmarco-passage	bm25-rerank-rankgpt	trec-dl-2020	0.6880186327729206
msmarco-passage	bm25-rerank-rankzephyr	trec-dl-2019	0.7378001564449244
msmarco-passage	bm25-rerank-rankzephyr	trec-dl-2020	0.7043900418127096
msmarco-passage	bm25-rerank-setmaxheaptopk	trec-dl-2019	0.7074417250659303
msmarco-passage	bm25-rerank-setmaxheaptopk	trec-dl-2020	0.6641154569890211
msmarco-passage	bm25	trec-dl-2019	0.505831002439907
msmarco-passage	bm25	trec-dl-2020	0.47963667242526753
msmarco-passage	colbert-small-rerank-judge	trec-dl-2019	0.664283654407764
msmarco-passage	colbert-small-rerank-judge	trec-dl-2020	0.647260497655185
msmarco-passage	colbert-small-rerank-judge_expr	trec-dl-2019	0.7152606322582492
msmarco-passage	colbert-small-rerank-judge_expr	trec-dl-2020	0.7154653058202757
msmarco-passage	colbert-small-rerank-point	trec-dl-2019	0.6452132599563755
msmarco-passage	colbert-small-rerank-point	trec-dl-2020	0.6442328513028021
msmarco-passage	colbert-small-rerank-rankfirst	trec-dl-2019	0.7716793874731467
msmarco-passage	colbert-small-rerank-rankfirst	trec-dl-2020	0.7821080201856717
msmarco-passage	colbert-small-rerank-rankgpt	trec-dl-2019	0.7655884833762956
msmarco-passage	colbert-small-rerank-rankgpt	trec-dl-2020	0.7838927290774118
